Timestamp,E_plus_445LVU_HS--o-_Avg1,E_plus_445LVU_HS--u-_Avg1,E_plus_413TU_HSS-m-_Avg1
2023-09-06 09:00:00+00:00,-7.4274735117,-8.1974284318,22.3383655548
2023-09-06 09:10:00+00:00,-7.4943849502,-8.2456545583,22.3471565247
2023-09-06 09:20:00+00:00,-7.5558409157,-8.2796900008,22.3568248749
2023-09-06 09:30:00+00:00,-7.6455396482,-8.3384343963,22.3671970367
2023-09-06 09:40:00+00:00,-7.7182576037,-8.3761653333,22.3783969879
2023-09-06 09:50:00+00:00,-7.7934561637,-8.4128153313,22.3904876709
2023-09-06 10:00:00+00:00,-7.8868688667,-8.4706589598,22.4033432007
2023-09-06 10:10:00+00:00,-7.9796949102,-8.5230979398,22.4169883728
2023-09-06 10:20:00+00:00,-8.0587737247,-8.5672266723,22.4314308167
2023-09-06 10:30:00+00:00,-8.1505280672,-8.6151248188,22.4467716217
2023-09-06 10:40:00+00:00,-8.2358707417,-8.6602790623,22.4627532959
2023-09-06 10:50:00+00:00,-8.3383743497,-8.7189033638,22.4793930054
2023-09-06 11:00:00+00:00,-8.4345355592,-8.7716980223,22.496799469
2023-09-06 11:10:00+00:00,-8.5392195057,-8.8253657493,22.5147514343
2023-09-06 11:20:00+00:00,-8.6323919897,-8.8719196583,22.533416748
2023-09-06 11:30:00+00:00,-8.7426191547,-8.9329506448,22.5525741577
2023-09-06 11:40:00+00:00,-8.8431133272,-8.9821237283,22.5722503662
2023-09-06 11:50:00+00:00,-8.9489567357,-9.0340499528,22.5924434662
2023-09-06 12:00:00+00:00,-9.0466608152,-9.0799987263,22.6131725311
2023-09-06 12:10:00+00:00,-9.1347843447,-9.1159604468,22.6340446472
2023-09-06 12:20:00+00:00,-9.2343592587,-9.1654245583,22.6549453735
2023-09-06 12:30:00+00:00,-9.3515801477,-9.2188705578,22.6759700775
2023-09-06 12:40:00+00:00,-9.4446602517,-9.2623387268,22.6970462799
2023-09-06 12:50:00+00:00,-9.5281274572,-9.3003237243,22.718132019
2023-09-06 13:00:00+00:00,-9.6214662562,-9.3502220528,22.7393627167
2023-09-06 13:10:00+00:00,-9.7201912122,-9.3949928883,22.760723114
2023-09-06 13:20:00+00:00,-9.8195213037,-9.4485728388,22.7818603516
2023-09-06 13:30:00+00:00,-9.9050302777,-9.4931635333,22.8031578064
2023-09-06 13:40:00+00:00,-9.9950477522,-9.5385117903,22.8247947693
2023-09-06 13:50:00+00:00,-10.0878968907,-9.5931449503,22.8464832306
2023-09-06 14:00:00+00:00,-10.1658116242,-9.6364329783,22.8684234619
2023-09-06 14:10:00+00:00,-10.2445393792,-9.6839846688,22.8903846741
2023-09-06 14:20:00+00:00,-10.3097508862,-9.7194567288,22.9125823975
2023-09-06 14:30:00+00:00,-10.4039996902,-9.7766213178,22.9351558685
2023-09-06 14:40:00+00:00,-10.4781681357,-9.8188006928,22.9580669403
2023-09-06 14:50:00+00:00,-10.5337621252,-9.8520231293,22.9815979004
2023-09-06 15:00:00+00:00,-10.6107807107,-9.9046099173,23.0053005219
2023-09-06 15:10:00+00:00,-10.6776829112,-9.9551734283,23.029504776
2023-09-06 15:20:00+00:00,-10.7337295937,-9.9957083153,23.0539913177
2023-09-06 15:30:00+00:00,-10.7970979802,-10.0378830713,23.0788593292
2023-09-06 15:40:00+00:00,-10.8199222417,-10.0575984978,23.1037788391
2023-09-06 15:50:00+00:00,-10.8500912712,-10.0865295578,23.1290225983
2023-09-06 16:00:00+00:00,-10.8938735787,-10.1341551523,23.1543369293
2023-09-06 16:10:00+00:00,-10.9192107622,-10.1606795118,23.1798686981
2023-09-06 16:20:00+00:00,-10.9392495497,-10.1830834133,23.205242157
2023-09-06 16:30:00+00:00,-10.9500773227,-10.2017179163,23.2307167053
2023-09-06 16:40:00+00:00,-10.9671966697,-10.2211376958,23.2559661865
2023-09-06 16:50:00+00:00,-10.9880207492,-10.2477775458,23.2810344696
2023-09-06 17:00:00+00:00,-10.9920719222,-10.2620790858,23.3056926727
2023-09-06 17:10:00+00:00,-11.0051909052,-10.2872684613,23.3299293518
2023-09-06 17:20:00+00:00,-10.9985621287,-10.2952599513,23.3535785675
2023-09-06 17:30:00+00:00,-10.9983958292,-10.3106100818,23.3763999939
2023-09-06 17:40:00+00:00,-10.9988254272,-10.3250502073,23.3984088898
2023-09-06 17:50:00+00:00,-10.9889538647,-10.3335313423,23.4194545746
2023-09-06 18:00:00+00:00,-11.0024562402,-10.3569515013,23.4394168854
2023-09-06 18:10:00+00:00,-10.9882424767,-10.3608040573,23.4584007263
2023-09-06 18:20:00+00:00,-10.9668594672,-10.3566558698,23.4761276245
2023-09-06 18:30:00+00:00,-10.9597040782,-10.3640237483,23.4927463531
2023-09-06 18:40:00+00:00,-10.9292162912,-10.3553070133,23.5081157684
2023-09-06 18:50:00+00:00,-10.9186379597,-10.3628873813,23.5221652985
2023-09-06 19:00:00+00:00,-10.8672291097,-10.3320254398,23.5347881317
2023-09-06 19:10:00+00:00,-10.8644852067,-10.3470198763,23.5463047028
2023-09-06 19:20:00+00:00,-10.8332213812,-10.3359611378,23.5564079285
2023-09-06 19:30:00+00:00,-10.8004470187,-10.3251980308,23.5655879974
2023-09-06 19:40:00+00:00,-10.7558886727,-10.3051176723,23.5737285614
2023-09-06 19:50:00+00:00,-10.7457491772,-10.3137281548,23.5809173584
2023-09-06 20:00:00+00:00,-10.7038515767,-10.2939110948,23.587146759
2023-09-06 20:10:00+00:00,-10.6874990457,-10.2950151288,23.5927352905
2023-09-06 20:20:00+00:00,-10.6320390072,-10.2660332598,23.5974826813
2023-09-06 20:30:00+00:00,-10.5863304372,-10.2417215718,23.6013813019
2023-09-06 20:40:00+00:00,-10.5860394247,-10.2600234758,23.6044368744
2023-09-06 20:50:00+00:00,-10.5257983492,-10.2269673388,23.6068115234
2023-09-06 21:00:00+00:00,-10.4954676392,-10.2144396343,23.6082935333
2023-09-06 21:10:00+00:00,-10.4418322452,-10.1839472283,23.6090126038
2023-09-06 21:20:00+00:00,-10.4040227852,-10.1700937778,23.6089916229
2023-09-06 21:30:00+00:00,-10.3456571632,-10.1339980908,23.6079082489
2023-09-06 21:40:00+00:00,-10.3175806957,-10.1273831713,23.6061725616
2023-09-06 21:50:00+00:00,-10.2579078037,-10.0885482158,23.6038379669
2023-09-06 22:00:00+00:00,-10.2190820862,-10.0714011548,23.6007041931
2023-09-06 22:10:00+00:00,-10.1654605492,-10.0400634098,23.5970096588
2023-09-06 22:20:00+00:00,-10.1410934332,-10.0341182918,23.5928134918
2023-09-06 22:30:00+00:00,-10.0733551317,-9.9903267618,23.588010788
2023-09-06 22:40:00+00:00,-10.0261637542,-9.9639409723,23.5827465057
2023-09-06 22:50:00+00:00,-9.9901835577,-9.9505078818,23.576921463
2023-09-06 23:00:00+00:00,-9.9611462607,-9.9424101393,23.5705127716
2023-09-06 23:10:00+00:00,-9.8932786272,-9.8964890798,23.5638179779
2023-09-06 23:20:00+00:00,-9.8544159577,-9.8783396183,23.5567264557
2023-09-06 23:30:00+00:00,-9.7940547727,-9.8406456333,23.5492019653
2023-09-06 23:40:00+00:00,-9.7514088477,-9.8204497998,23.5411281586
2023-09-06 23:50:00+00:00,-9.7189301322,-9.8067718713,23.5325469971
2023-09-07 00:00:00+00:00,-9.6432095787,-9.7561529323,23.523399353
2023-09-07 00:10:00+00:00,-9.5954638747,-9.7321692088,23.5137577057
2023-09-07 00:20:00+00:00,-9.5214247767,-9.6803307608,23.5033473969
2023-09-07 00:30:00+00:00,-9.4907429762,-9.6708564478,23.4921703339
2023-09-07 00:40:00+00:00,-9.4373200872,-9.6384747313,23.4802970886
2023-09-07 00:50:00+00:00,-9.3914729317,-9.6136502878,23.4675273895
2023-09-07 01:00:00+00:00,-9.3042224707,-9.5533399273,23.4541969299
2023-09-07 01:10:00+00:00,-9.2517650147,-9.5188656488,23.4403209686
2023-09-07 01:20:00+00:00,-9.2011968847,-9.4920456423,23.4259967804
2023-09-07 01:30:00+00:00,-9.1187366832,-9.4327653963,23.4112110138
2023-09-07 01:40:00+00:00,-9.0759244587,-9.4105786033,23.3959503174
2023-09-07 01:50:00+00:00,-9.0135677107,-9.3714433973,23.3802242279
2023-09-07 02:00:00+00:00,-8.9443696967,-9.3238824533,23.3642082214
2023-09-07 02:10:00+00:00,-8.9069436447,-9.3068508828,23.3475971222
2023-09-07 02:20:00+00:00,-8.8412655877,-9.2643712418,23.3310317993
2023-09-07 02:30:00+00:00,-8.7901200362,-9.2331489873,23.314207077
2023-09-07 02:40:00+00:00,-8.6996221547,-9.1714158663,23.297121048
2023-09-07 02:50:00+00:00,-8.6709128377,-9.1620847578,23.2798938751
2023-09-07 03:00:00+00:00,-8.6064311792,-9.1164916783,23.2622776031
2023-09-07 03:10:00+00:00,-8.5279020722,-9.0614889518,23.244468689
2023-09-07 03:20:00+00:00,-8.4754446162,-9.0253932803,23.2263126373
2023-09-07 03:30:00+00:00,-8.4257680152,-8.9878609758,23.2078056335
2023-09-07 03:40:00+00:00,-8.3549116562,-8.9470073623,23.1888980865
2023-09-07 03:50:00+00:00,-8.2964675112,-8.9033913543,23.1696491241
2023-09-07 04:00:00+00:00,-8.2336996567,-8.8643947183,23.149848938
2023-09-07 04:10:00+00:00,-8.1508052382,-8.8042876093,23.1295146942
2023-09-07 04:20:00+00:00,-8.1150652452,-8.7686446308,23.1086902618
2023-09-07 04:30:00+00:00,-8.0249646287,-8.7152032503,23.0872821808
2023-09-07 04:40:00+00:00,-7.9805125352,-8.6875517618,23.0655441284
2023-09-07 04:50:00+00:00,-7.9100811552,-8.6314080648,23.0433540344
2023-09-07 05:00:00+00:00,-7.8734634747,-8.6092859533,23.0208816528
2023-09-07 05:10:00+00:00,-7.8024546732,-8.5550223288,22.9979858398
2023-09-07 05:20:00+00:00,-7.7305543427,-8.5084176108,22.9749450684
2023-09-07 05:30:00+00:00,-7.6806791092,-8.4805582518,22.9517860413
2023-09-07 05:40:00+00:00,-7.6393081212,-8.4493914253,22.9285697937
2023-09-07 05:50:00+00:00,-7.5869107277,-8.4140717923,22.9062099457
2023-09-07 06:00:00+00:00,-7.5549955612,-8.4016919113,22.8855457306
2023-09-07 06:10:00+00:00,-7.5393544182,-8.4049901408,22.8670368195
2023-09-07 06:20:00+00:00,-7.5128901057,-8.3982043028,22.8505420685
2023-09-07 06:30:00+00:00,-7.4704104647,-8.3817316623,22.835729599
2023-09-07 06:40:00+00:00,-7.4556192797,-8.3842584413,22.8217735291
2023-09-07 06:50:00+00:00,-7.4326379567,-8.3667880348,22.8082504272
2023-09-07 07:00:00+00:00,-7.4552728237,-8.3970402218,22.7947311401
2023-09-07 07:10:00+00:00,-7.4560950677,-8.4084592733,22.7814407349
2023-09-07 07:20:00+00:00,-7.4666780182,-8.4245993148,22.7695102692
2023-09-07 07:30:00+00:00,-7.4839498077,-8.4496223908,22.7594146729
2023-09-07 07:40:00+00:00,-7.4973367082,-8.4619329868,22.7520771027
2023-09-07 07:50:00+00:00,-7.5154446142,-8.4739617928,22.7474441528
2023-09-07 08:00:00+00:00,-7.5653706567,-8.5161134538,22.7452754974
2023-09-07 08:10:00+00:00,-7.6192693337,-8.5545881118,22.7453193665
2023-09-07 08:20:00+00:00,-7.6575915492,-8.5865540873,22.7471599579
2023-09-07 08:30:00+00:00,-7.6990225842,-8.6165706743,22.7510147095
2023-09-07 08:40:00+00:00,-7.7758748857,-8.6663950988,22.7562141418
2023-09-07 08:50:00+00:00,-7.8268448997,-8.7037749608,22.7629108429
2023-09-07 09:00:00+00:00,-7.8996367747,-8.7522736238,22.7708454132
2023-09-07 09:10:00+00:00,-7.9851087967,-8.8112166518,22.7800636292
2023-09-07 09:20:00+00:00,-8.0506020782,-8.8559505353,22.7906742096
2023-09-07 09:30:00+00:00,-8.1482230157,-8.9108885803,22.8026447296
2023-09-07 09:40:00+00:00,-8.2229827397,-8.9622466213,22.8155517578
2023-09-07 09:50:00+00:00,-8.3149449527,-9.0065370498,22.8297252655
2023-09-07 10:00:00+00:00,-8.3974559632,-9.0580336763,22.8448810577
2023-09-07 10:10:00+00:00,-8.5007078957,-9.1239611748,22.8608627319
2023-09-07 10:20:00+00:00,-8.5955941682,-9.1856434868,22.8778266907
2023-09-07 10:30:00+00:00,-8.6907391202,-9.2376482498,22.8956203461
2023-09-07 10:40:00+00:00,-8.7895980427,-9.2936348853,22.9140663147
2023-09-07 10:50:00+00:00,-8.8739383167,-9.3355093908,22.9331455231
2023-09-07 11:00:00+00:00,-8.9830337492,-9.4054280153,22.9530162811
2023-09-07 11:10:00+00:00,-9.0861240012,-9.4556127528,22.9731521606
2023-09-07 11:20:00+00:00,-9.1710047447,-9.5017786348,22.9939422607
2023-09-07 11:30:00+00:00,-9.2757903092,-9.5597146433,23.0151424408
2023-09-07 11:40:00+00:00,-9.3768849982,-9.6111650798,23.0367507935
2023-09-07 11:50:00+00:00,-9.4754990982,-9.6608647758,23.0586090088
2023-09-07 12:00:00+00:00,-9.5833981012,-9.7160522623,23.0806941986
2023-09-07 12:10:00+00:00,-9.6764828242,-9.7620056548,23.1031246185
2023-09-07 12:20:00+00:00,-9.7736603067,-9.8197106978,23.1260147095
2023-09-07 12:30:00+00:00,-9.8641258552,-9.8593586748,23.1490631104
2023-09-07 12:40:00+00:00,-9.9750828687,-9.9120563343,23.1724643707
2023-09-07 12:50:00+00:00,-10.0851760827,-9.9738495023,23.1962356567
2023-09-07 13:00:00+00:00,-10.1771475337,-10.0164307613,23.2202663422
2023-09-07 13:10:00+00:00,-10.2839794702,-10.0815360313,23.2443752289
2023-09-07 13:20:00+00:00,-10.3598016572,-10.1082082143,23.2687282562
2023-09-07 13:30:00+00:00,-10.4598385022,-10.1609474448,23.2930812836
2023-09-07 13:40:00+00:00,-10.5521841387,-10.2113816083,23.3176593781
2023-09-07 13:50:00+00:00,-10.6299233502,-10.2582727353,23.3425235748
2023-09-07 14:00:00+00:00,-10.7213312367,-10.3055749843,23.3676071167
2023-09-07 14:10:00+00:00,-10.8059440627,-10.3496205748,23.3928279877
2023-09-07 14:20:00+00:00,-10.8957120802,-10.4045216678,23.418466568
2023-09-07 14:30:00+00:00,-10.9727722367,-10.4530295688,23.4442481995
2023-09-07 14:40:00+00:00,-11.0569462112,-10.5024290143,23.4703826904
2023-09-07 14:50:00+00:00,-11.1268833272,-10.5537778173,23.496723175
2023-09-07 15:00:00+00:00,-11.1967788567,-10.5967332463,23.523065567
2023-09-07 15:10:00+00:00,-11.2810082747,-10.6620371333,23.5499248505
2023-09-07 15:20:00+00:00,-11.3307218277,-10.6877854543,23.5774898529
2023-09-07 15:30:00+00:00,-11.3720928157,-10.7156679083,23.6057014465
2023-09-07 15:40:00+00:00,-11.4309388447,-10.7580828678,23.634147644
2023-09-07 15:50:00+00:00,-11.4529038947,-10.7784542388,23.6625576019
2023-09-07 16:00:00+00:00,-11.4952772832,-10.8120416073,23.6907482147
2023-09-07 16:10:00+00:00,-11.5145954447,-10.8336971688,23.7185840607
2023-09-07 16:20:00+00:00,-11.5328003497,-10.8511675908,23.7464351654
2023-09-07 16:30:00+00:00,-11.5698891837,-10.8860991968,23.7738075256
2023-09-07 16:40:00+00:00,-11.5817286107,-10.9050709023,23.8009681702
2023-09-07 16:50:00+00:00,-11.5877799657,-10.9130023453,23.8276233673
2023-09-07 17:00:00+00:00,-11.5735523452,-10.9099304623,23.8534393311
2023-09-07 17:10:00+00:00,-11.5853132337,-10.9278120063,23.87849617
2023-09-07 17:20:00+00:00,-11.6185449082,-10.9653304538,23.9027328491
2023-09-07 17:30:00+00:00,-11.5966953332,-10.9619398443,23.9258747101
2023-09-07 17:40:00+00:00,-11.6201293492,-10.9936702198,23.947927475
2023-09-07 17:50:00+00:00,-11.6179998197,-11.0031583898,23.9689674377
2023-09-07 18:00:00+00:00,-11.6032086347,-11.0029597573,23.9889526367
2023-09-07 18:10:00+00:00,-11.6104517847,-11.0201807378,24.0078163147
2023-09-07 18:20:00+00:00,-11.5840336622,-11.0072603873,24.0251064301
2023-09-07 18:30:00+00:00,-11.5543635157,-10.9937118063,24.0409202576
2023-09-07 18:40:00+00:00,-11.5378169712,-10.9947234448,24.0551605225
2023-09-07 18:50:00+00:00,-11.5186189192,-10.9917901473,24.0679264069
2023-09-07 19:00:00+00:00,-11.4968478672,-10.9850920703,24.0791320801
2023-09-07 19:10:00+00:00,-11.4586457612,-10.9670488613,24.0891227722
2023-09-07 19:20:00+00:00,-11.4358676897,-10.9624294893,24.098115921
2023-09-07 19:30:00+00:00,-11.4080452982,-10.9523177078,24.1059856415
2023-09-07 19:40:00+00:00,-11.3991345497,-10.9586508528,24.1130084991
2023-09-07 19:50:00+00:00,-11.3652192012,-10.9434115938,24.1187915802
2023-09-07 20:00:00+00:00,-11.3303199437,-10.9271791568,24.1237926483
2023-09-07 20:10:00+00:00,-11.2987697092,-10.9174276883,24.127456665
2023-09-07 20:20:00+00:00,-11.2350964532,-10.8768373733,24.130317688
2023-09-07 20:30:00+00:00,-11.2108540502,-10.8718854178,24.1320533752
2023-09-07 20:40:00+00:00,-11.1746059362,-10.8553758253,24.132900238
2023-09-07 20:50:00+00:00,-11.1565580927,-10.8583414558,24.1329078674
2023-09-07 21:00:00+00:00,-11.0938179522,-10.8210031648,24.13215065
2023-09-07 21:10:00+00:00,-11.0536572352,-10.7996940593,24.1305961609
2023-09-07 21:20:00+00:00,-10.9857387772,-10.7574315423,24.1286487579
2023-09-07 21:30:00+00:00,-10.9625403612,-10.7545398158,24.1259059906
2023-09-07 21:40:00+00:00,-10.9137599237,-10.7260799403,24.1225681305
2023-09-07 21:50:00+00:00,-10.8714419632,-10.7050988148,24.1184597015
2023-09-07 22:00:00+00:00,-10.8459200042,-10.7007612328,24.1137905121
2023-09-07 22:10:00+00:00,-10.8014632762,-10.6767821283,24.1082038879
2023-09-07 22:20:00+00:00,-10.7571035627,-10.6576764563,24.1019630432
2023-09-07 22:30:00+00:00,-10.6963820802,-10.6177374668,24.0951900482
2023-09-07 22:40:00+00:00,-10.6264264882,-10.5729527743,24.0878391266
2023-09-07 22:50:00+00:00,-10.6000129847,-10.5659867798,24.079750061
2023-09-07 23:00:00+00:00,-10.5330091662,-10.5222830108,24.0709571838
2023-09-07 23:10:00+00:00,-10.4705277052,-10.4838037493,24.0614833832
2023-09-07 23:20:00+00:00,-10.4380397517,-10.4727542333,24.0512580872
2023-09-07 23:30:00+00:00,-10.3836052087,-10.4408344633,24.0404052734
2023-09-07 23:40:00+00:00,-10.3408576502,-10.4196731813,24.0290756226
2023-09-07 23:50:00+00:00,-10.2850003467,-10.3864692208,24.0176105499
2023-09-08 00:00:00+00:00,-10.2302378392,-10.3518332618,24.0056991577
2023-09-08 00:10:00+00:00,-10.1927794542,-10.3372776458,23.9934272766
2023-09-08 00:20:00+00:00,-10.1064020462,-10.2747038048,23.9811000824
2023-09-08 00:30:00+00:00,-10.0745099747,-10.2636080988,23.9681968689
2023-09-08 00:40:00+00:00,-10.0274571827,-10.2380445533,23.9551353455
2023-09-08 00:50:00+00:00,-9.9711610432,-10.2043925188,23.9413719177
2023-09-08 01:00:00+00:00,-9.8880957062,-10.1444978993,23.9271373749
2023-09-08 01:10:00+00:00,-9.8556262287,-10.1327508678,23.9125823975
2023-09-08 01:20:00+00:00,-9.8150451517,-10.1143380923,23.8975200653
2023-09-08 01:30:00+00:00,-9.7505681277,-10.0717845628,23.8824481964
2023-09-08 01:40:00+00:00,-9.7092294727,-10.0505863133,23.8672580719
2023-09-08 01:50:00+00:00,-9.6542452222,-10.0173592578,23.8519649506
2023-09-08 02:00:00+00:00,-9.6093265787,-9.9914400338,23.8364601135
2023-09-08 02:10:00+00:00,-9.5059360607,-9.9168697043,23.8207263947
2023-09-08 02:20:00+00:00,-9.4495382877,-9.8842015788,23.8046073914
2023-09-08 02:30:00+00:00,-9.3952469492,-9.8504710213,23.7878417969
2023-09-08 02:40:00+00:00,-9.3372231797,-9.8155394153,23.7707443237
2023-09-08 02:50:00+00:00,-9.2674893152,-9.7686529228,23.7531795502
2023-09-08 03:00:00+00:00,-9.2318694317,-9.7501385138,23.735414505
2023-09-08 03:10:00+00:00,-9.1623619137,-9.7005219753,23.717256546
2023-09-08 03:20:00+00:00,-9.1074746777,-9.6660014913,23.6988582611
2023-09-08 03:30:00+00:00,-9.0355928232,-9.6175305578,23.6802921295
2023-09-08 03:40:00+00:00,-8.9777538137,-9.5780534993,23.6611003876
2023-09-08 03:50:00+00:00,-8.9152862097,-9.5366594163,23.6413784027
2023-09-08 04:00:00+00:00,-8.8537193882,-9.4960829583,23.621175766
2023-09-08 04:10:00+00:00,-8.8031743532,-9.4632855008,23.6004772186
2023-09-08 04:20:00+00:00,-8.7242664417,-9.4084121218,23.5792579651
2023-09-08 04:30:00+00:00,-8.6676977502,-9.3748848158,23.5576572418
2023-09-08 04:40:00+00:00,-8.6057798537,-9.3315275028,23.5360431671
2023-09-08 04:50:00+00:00,-8.5444301407,-9.2888861968,23.5141944885
2023-09-08 05:00:00+00:00,-8.4996639242,-9.2620246038,23.4922103882
2023-09-08 05:10:00+00:00,-8.4545835847,-9.2360407138,23.4702453613
2023-09-08 05:20:00+00:00,-8.3920051092,-9.1905446333,23.447977066
2023-09-08 05:30:00+00:00,-8.3482505312,-9.1669997613,23.4257831573
2023-09-08 05:40:00+00:00,-8.2993546187,-9.1333939168,23.4036083221
2023-09-08 05:50:00+00:00,-8.2642751892,-9.1209262593,23.3821926117
2023-09-08 06:00:00+00:00,-8.2287661772,-9.1094656213,23.363073349
2023-09-08 06:10:00+00:00,-8.2085749472,-9.1003793508,23.3471717834
2023-09-08 06:20:00+00:00,-8.1884714937,-9.1084632208,23.3344573975
2023-09-08 06:30:00+00:00,-8.1813207237,-9.1111516958,23.3237056732
2023-09-08 06:40:00+00:00,-8.1647002752,-9.1130410063,23.3138198853
2023-09-08 06:50:00+00:00,-8.1683588022,-9.1272963563,23.3040657043
2023-09-08 07:00:00+00:00,-8.1735232472,-9.1501806648,23.2943191528
2023-09-08 07:10:00+00:00,-8.1644415802,-9.1559594833,23.2849464417
2023-09-08 07:20:00+00:00,-8.1938114762,-9.1888216068,23.2764797211
2023-09-08 07:30:00+00:00,-8.2148388072,-9.2086201908,23.2699394226
2023-09-08 07:40:00+00:00,-8.2494562902,-9.2389370438,23.2657833099
2023-09-08 07:50:00+00:00,-8.2676888937,-9.2631886848,23.2645168304
2023-09-08 08:00:00+00:00,-8.2937698137,-9.2839527173,23.2656669617
2023-09-08 08:10:00+00:00,-8.3399818857,-9.3143712038,23.2691326141
2023-09-08 08:20:00+00:00,-8.4037567752,-9.3558899998,23.2745933533
2023-09-08 08:30:00+00:00,-8.4572350922,-9.3979862328,23.2816791534
2023-09-08 08:40:00+00:00,-8.5192176702,-9.4458797603,23.2901229858
2023-09-08 08:50:00+00:00,-8.5932290542,-9.4968543933,23.2998638153
2023-09-08 09:00:00+00:00,-8.6607178987,-9.5357216818,23.3108310699
2023-09-08 09:10:00+00:00,-8.7267239357,-9.5822617338,23.3226680756
2023-09-08 09:20:00+00:00,-8.8045509082,-9.6247044228,23.3353557587
2023-09-08 09:30:00+00:00,-8.8746497047,-9.6647357923,23.3488483429
2023-09-08 09:40:00+00:00,-8.9485271222,-9.7101256203,23.3631839752
2023-09-08 09:50:00+00:00,-9.0476816917,-9.7636824913,23.3781204224
2023-09-08 10:00:00+00:00,-9.1351030712,-9.8162785173,23.3935604095
2023-09-08 10:10:00+00:00,-9.2151011597,-9.8586057158,23.4095554352
2023-09-08 10:20:00+00:00,-9.3027119337,-9.8974175763,23.4258899689
2023-09-08 10:30:00+00:00,-9.3968082952,-9.9505817858,23.4426784515
2023-09-08 10:40:00+00:00,-9.5032845377,-10.0100560453,23.4598445892
2023-09-08 10:50:00+00:00,-9.5950850857,-10.0560048188,23.4772014618
2023-09-08 11:00:00+00:00,-9.7029517557,-10.1063096503,23.4949626923
2023-09-08 11:10:00+00:00,-9.7977733622,-10.1517687788,23.5130767822
2023-09-08 11:20:00+00:00,-9.9075570722,-10.2088502103,23.5313549042
2023-09-08 11:30:00+00:00,-9.9969324437,-10.2471446963,23.5499668121
2023-09-08 11:40:00+00:00,-10.0828663967,-10.2896150993,23.568769455
2023-09-08 11:50:00+00:00,-10.1822149797,-10.3396843308,23.5878982544
2023-09-08 12:00:00+00:00,-10.2669756137,-10.3870466423,23.6072692871
2023-09-08 12:10:00+00:00,-10.3751425497,-10.4363398198,23.6272411346
2023-09-08 12:20:00+00:00,-10.4833510567,-10.4859194218,23.6475868225
2023-09-08 12:30:00+00:00,-10.5632983207,-10.5175666553,23.6683521271
2023-09-08 12:40:00+00:00,-10.6630580102,-10.5596628728,23.6891727448
2023-09-08 12:50:00+00:00,-10.7556530882,-10.5986364138,23.7101840973
2023-09-08 13:00:00+00:00,-10.8415362167,-10.6440447333,23.7312660217
2023-09-08 13:10:00+00:00,-10.9248371382,-10.6759090753,23.7524013519
2023-09-08 13:20:00+00:00,-11.0114640032,-10.7097043143,23.7737197876
2023-09-08 13:30:00+00:00,-11.0921180207,-10.7492136903,23.7949085236
2023-09-08 13:40:00+00:00,-11.1788511227,-10.7873511303,23.8160076141
2023-09-08 13:50:00+00:00,-11.2412171087,-10.8059671573,23.8368225098
2023-09-08 14:00:00+00:00,-11.3287863117,-10.8542025063,23.8573570251
2023-09-08 14:10:00+00:00,-11.3894523662,-10.8878175888,23.8775272369
2023-09-08 14:20:00+00:00,-11.4761900872,-10.9302741348,23.8975772858
2023-09-08 14:30:00+00:00,-11.5411013437,-10.9622955383,23.9175052643
2023-09-08 14:40:00+00:00,-11.6039523557,-10.9984697328,23.937505722
2023-09-08 14:50:00+00:00,-11.6591536992,-11.0246245568,23.9573860168
2023-09-08 15:00:00+00:00,-11.6971386967,-11.0407830743,23.9774398804
2023-09-08 15:10:00+00:00,-11.7727668547,-11.0910694298,23.9973621368
2023-09-08 15:20:00+00:00,-11.8351928877,-11.1320108198,24.0172100067
2023-09-08 15:30:00+00:00,-11.8689234607,-11.1518463558,24.0370883942
2023-09-08 15:40:00+00:00,-11.8940989637,-11.1698156608,24.0569114685
2023-09-08 15:50:00+00:00,-11.9122576787,-11.1834704943,24.0765094757
2023-09-08 16:00:00+00:00,-11.9586129552,-11.2215894428,24.0960674286
2023-09-08 16:10:00+00:00,-11.9696116467,-11.2395818583,24.1154098511
2023-09-08 16:20:00+00:00,-11.9775246137,-11.2528994738,24.134677887
2023-09-08 16:30:00+00:00,-11.9937293212,-11.2697462688,24.1537761688
2023-09-08 16:40:00+00:00,-12.0051714832,-11.2854798073,24.1726150513
2023-09-08 16:50:00+00:00,-12.0087930582,-11.2922333123,24.1913261414
2023-09-08 17:00:00+00:00,-12.0155188492,-11.3025206313,24.2097091675
2023-09-08 17:10:00+00:00,-12.0142808487,-11.3180093473,24.2278842926
2023-09-08 17:20:00+00:00,-12.0060583932,-11.3234971533,24.2456760406
2023-09-08 17:30:00+00:00,-12.0050051837,-11.3347499053,24.2629051208
2023-09-08 17:40:00+00:00,-12.0226465242,-11.3620919053,24.2796077728
2023-09-08 17:50:00+00:00,-12.0044370002,-11.3633114143,24.2956809998
2023-09-08 18:00:00+00:00,-11.9814556772,-11.3588860558,24.3111190796
2023-09-08 18:10:00+00:00,-11.9932119622,-11.3779362998,24.3258152008
2023-09-08 18:20:00+00:00,-11.9784069047,-11.3814285428,24.3395843506
2023-09-08 18:30:00+00:00,-11.9616617277,-11.3833917728,24.3523273468
2023-09-08 18:40:00+00:00,-11.9279172977,-11.3686652538,24.3640594482
2023-09-08 18:50:00+00:00,-11.9259217347,-11.3832624253,24.3748416901
2023-09-08 19:00:00+00:00,-11.8933829722,-11.3708224818,24.3846702576
